1,10.653333333333334,3.8849910624807813,3,19
2,17.686666666666667,3.1667789453779167,6,24
3,12.22,3.7271436784755156,3,22
4,16.046666666666667,3.0948056840813494,9,24
5,13.126666666666667,3.6282165805744766,5,19
6,15.166666666666666,3.22162829775393,8,25
7,13.14,3.8105642626781675,4,22
8,14.046666666666667,2.8643478994160074,6,22
9,14.486666666666666,3.6891492545331133,4,22
10,13.58,3.096815568720013,5,22
11,15.34,3.915490603572771,6,23
12,13.66,3.3423145672821795,6,21
13,15.853333333333333,3.4046765224059428,7,26
14,12.553333333333333,3.0779574757007655,4,21
15,16.18,3.2681697222349593,9,26
16,12.286666666666667,2.9672359004448716,4,19
17,17.153333333333332,3.453957472555535,5,27
18,11.706666666666667,2.716730060610039,5,20
19,17.746666666666666,2.9646510006332214,9,24
20,10.953333333333333,2.864347899416007,4,20
21,17.913333333333334,3.3325399055708567,9,24
22,11.073333333333334,2.8215756039647224,4,19
23,18.526666666666667,3.1868409994154954,9,25
24,10.586666666666666,2.7909058664805517,4,18
25,18.706666666666667,3.1528752309950683,10,27
26,10.393333333333333,2.988637742443128,3,21
27,18.6,3.3783625224853147,9,26
28,9.853333333333333,2.808051914683123,2,17
29,19.30666666666667,3.388109928690167,10,27
30,9.493333333333334,2.8419398695648423,2,17
31,20.3,2.8160255680657453,14,27
32,8.873333333333333,2.5437417758534817,2,16
33,20.16,3.081298427611322,9,27
34,8.606666666666667,2.7077584005142623,3,17
35,20.526666666666667,3.0236769374756665,10,28
36,9.38,2.3026651225626953,4,15
37,20.913333333333334,2.8610875942938585,12,28
38,8.433333333333334,2.691756964429657,2,15
39,21.0,2.90746166498087,12,28
40,8.346666666666666,2.7030517732535007,3,16
41,20.993333333333332,2.839006085860959,12,26
42,8.226666666666667,2.5090414282926643,3,15
43,20.866666666666667,3.012566274052002,12,27
44,8.486666666666666,2.3769354686701583,3,14
45,21.92,2.4207987662477586,16,28
46,7.34,2.2415173432298037,2,14
47,22.226666666666667,2.78842050072956,14,28
48,7.306666666666667,2.2388886131789167,2,14
49,22.24,2.189916284549099,16,28
50,7.02,2.2991882625541282,1,13
51,22.52,2.5838472607076954,15,28
52,6.966666666666667,2.575310121562493,1,12
53,22.966666666666665,2.353484414413847,16,29
54,7.1866666666666665,2.7649874422057614,1,20
55,22.213333333333335,2.965550351770965,11,29
56,7.34,2.208559107955532,3,14
57,23.026666666666667,2.4466212529845226,15,29
58,6.666666666666667,2.261759393824984,1,14
59,22.493333333333332,2.682652087435533,12,28
60,6.933333333333334,2.2822990358164907,2,13
61,22.9,2.5839246635044653,16,30
62,6.98,2.270007342132034,2,13
63,22.78,2.5321137415211026,15,29
64,6.886666666666667,2.339620102115346,2,13
65,22.893333333333334,2.653668320562228,13,28
66,6.693333333333333,2.091081591478969,1,14
67,22.48,2.61462553086798,15,28
68,6.42,2.221921090708068,1,12
69,22.493333333333332,2.6400673392085205,14,28
70,6.826666666666667,2.475874705140701,1,14
71,22.633333333333333,2.606189214585584,15,30
72,6.8933333333333335,2.3356559868458557,1,15
73,22.64,2.509395677581888,15,29
74,6.74,2.3364645656775256,1,14
75,22.666666666666668,2.217105219775453,15,27
76,7.046666666666667,2.194953808676216,2,15
77,22.766666666666666,2.4857370916669557,15,30
78,6.966666666666667,2.5335526220879814,1,14
79,22.726666666666667,2.516337726847402,14,29
80,6.913333333333333,2.5058243265551465,1,13
81,22.48,2.49725182283779,14,27
82,7.373333333333333,2.0576577838784456,2,12
83,22.633333333333333,2.5545166970594573,15,28
84,6.886666666666667,2.5180327418222523,1,13
85,22.38,2.5420988703562815,14,27
86,7.193333333333333,2.1219383172519946,2,13
87,22.293333333333333,2.3224890862080616,15,27
88,7.64,2.3245931543677343,2,13
89,22.04,2.6404040094904677,13,30
90,7.92,2.3622588060300815,1,13
91,22.606666666666666,2.211776560947229,16,29
92,7.506666666666667,2.6070332223088806,2,14
93,22.62,2.359858752835293,16,28
94,7.6466666666666665,2.318438171605091,2,14
95,22.453333333333333,2.3053175245264774,16,27
96,7.673333333333333,2.379066109959023,3,15
97,21.9,2.7754879450888135,13,27
98,7.566666666666666,2.3534844144138485,2,14
99,22.133333333333333,2.5991451586157224,15,29
100,7.9,2.1962088546705503,2,14
101,22.233333333333334,2.6568569567985585,10,28
102,7.693333333333333,2.5058509310988315,3,15
103,22.206666666666667,2.409140003311464,15,28
104,8.033333333333333,2.5466753926552066,2,14
105,21.813333333333333,2.4963617971404317,15,28
106,7.92,2.6470612636154334,2,15
107,21.906666666666666,2.676681195477382,14,28
108,8.053333333333333,2.5528720209903906,3,15
109,21.813333333333333,2.6366308467857618,15,28
110,8.02,2.281724494032238,3,15
111,21.453333333333333,2.7966328961012294,11,28
112,7.746666666666667,2.425384276540296,1,15
113,21.746666666666666,2.569530869417391,14,28
114,7.933333333333334,2.345681611434556,1,15
115,21.966666666666665,2.631645028410091,14,28
116,7.96,2.217746604100659,3,14
117,21.96,2.734666341621954,14,28
