************************************************** Initial genomes
END OF INITIAL GENOMES **************************************************
************************************************** Initial pop evaluated
************************************************** Initial pop evaluated END
([0.6945783895450593,0.7108587612777154,0.5381536309487839,0.49543755489989083,0.7261938069630497,0.3614206196479772,0.6977102128725083,0.6658747879462611,0.7392955035155259,0.4501259921163283,0.855290889364333,0.21850017472251737,0.6486738352892216,0.6848971259783821,0.6827774311469182,0.9789168563569359,0.16325583809499533,0.4618607875998044,4.791882229386735e-2,0.872469431862281,0.3916570313683678,0.5315264582855792,0.35254285901671434,0.9757519548245779,0.2640213370490182,0.5144229888008166,0.2937649074383776,3.0837385676760753e-3,0.7161892038725245,0.3712479866401289,0.6110406643127545,0.2475217513655854],3)
([9.199869590426513e-2,0.2592749957808407,0.9707251711303063,0.9544132903586559,0.35417486294765055,0.12330718104845406,0.42181539230916887,0.966304786062032,0.28122072361428485,0.8017732426604194,0.825551242769003,8.274231494766326e-2,0.5639368556576796,0.3636802686162638,0.3937539922254353,0.8025284504331013,0.479469918470254,0.27875780607749745,0.6360691434743947,0.5856614794848595,8.729129770356225e-2,0.41736462876655234,0.21684076522180373,0.6145967529218762,0.49965198422575163,0.7471743037363853,0.6306312458307257,5.0291183841219333e-2,0.3215315961357825,0.2187593471245567,0.5712058536139014,0.8256317942168439],2)
([0.3600657090052165,0.9443454187540238,0.3578639627652278,0.10868293534505402,0.7765974138303572,0.268877076439056,4.935072190813505e-2,0.42969271336215475,0.4237407698326704,0.5449564369369322,0.3183359276081713,0.8904826806818729,0.3424929590326916,0.29503936877387416,0.23776351651255634,0.3872396045656692,3.832009454095575e-2,0.4324518911565931,1.9709081383308624e-2,0.16642035725349658,0.5358080196145824,0.8690384682903696,0.41663444664804516,0.9011796955408052,0.15267696337926373,0.9265668418678198,0.2937649074383776,0.7166278155501823,0.3215315961357825,0.6893104394713064,0.6486425670265995,0.11965276853966866],3)
([0.6945783895450593,0.7108587612777154,0.5381536309487839,0.49543755489989083,0.7261938069630497,0.3614206196479772,0.42181539230916887,0.6658747879462611,0.7392955035155259,0.4501259921163283,0.825551242769003,0.21850017472251737,0.11676908741064529,0.6848971259783821,0.3937539922254353,0.9789168563569359,0.9702080250640429,0.4618607875998044,0.6360691434743947,0.872469431862281,8.729129770356225e-2,0.5315264582855792,0.35254285901671434,0.9757519548245779,0.2640213370490182,0.7471743037363853,0.9052214242607697,5.0291183841219333e-2,0.1274778284021959,0.3712479866401289,0.6110406643127545,0.2475217513655854],3)
([0.6945783895450593,0.7108587612777154,0.5381536309487839,0.49543755489989083,0.7261938069630497,0.3614206196479772,0.13753623545035876,0.6658747879462611,0.7392955035155259,0.4501259921163283,0.825551242769003,0.21850017472251737,0.1538087360270528,0.6848971259783821,0.3937539922254353,0.16297313420713677,0.9702080250640429,0.4618607875998044,0.4851999047066651,0.3060791955670973,8.729129770356225e-2,0.5315264582855792,0.7623804894815087,0.9757519548245779,0.2640213370490182,0.7471743037363853,0.17872448276018438,0.30720556414292244,0.929099895142994,0.3712479866401289,0.27259141477771853,0.2475217513655854],2)
([0.5222453864127947,0.6064891402173559,0.22012221445716917,0.8684224377290737,0.27445378668415565,0.8504065038994318,0.42181539230916887,0.528874372695259,0.9832816747776325,0.8526660666500685,0.39544775733132287,0.9501028157717604,0.6486738352892216,0.948642480890236,0.5575372776301458,0.9789168563569359,0.6023572251178385,0.7011891744781418,0.6360691434743947,0.872469431862281,0.8170649363516772,0.5584126575599138,0.35254285901671434,0.7006637736144617,0.5462161699144028,0.6262720448925554,0.2937649074383776,5.0291183841219333e-2,0.3215315961357825,0.2997564090807332,0.6110406643127545,0.6533946603711077],3)
([0.6505437297611902,0.3089948465381698,0.7439072986386418,0.80522199875958,0.9530268154821185,0.37864444126984187,0.11310628607082207,3.536634173538078e-2,5.759699555889153e-2,0.43493546341674416,0.47069103795845313,5.6477610925871335e-3,0.8998222918486746,0.4485108670217177,0.7322127876823487,0.6177275049117347,0.6554123271785355,3.1054335707536573e-2,0.8804943273986274,0.5118554613032821,0.6915660540324189,0.42269786189916814,0.3767833788640944,0.10754192723441625,0.4167923283154593,0.6667444251138654,0.31520272891956125,0.9462146122802849,0.2925554606046621,0.8964991376362591,0.1957752668444478,0.5328272913769749],2)
([0.6200538490802032,0.859753394028893,0.40471204004556494,0.619964789298432,0.3129413943669238,0.895847448432993,0.9092379712609701,0.10502518682698925,0.24170440944597116,0.12487358421969719,0.22638926979632834,3.075701260076391e-2,0.9871287468769644,0.9777020961708408,0.5452910752938777,0.45736551458928265,0.2649821444586876,0.3866613372586385,0.7381373189793401,0.8853138548883945,0.25199167879808815,0.3145396742106846,0.6735219390063394,0.10805162373813237,8.768884018332601e-2,0.7826669025431018,0.8915982177209746,0.5453405302040502,0.1420542853253447,0.3758424210882385,6.1293303427818135e-2,0.32720111193954204],2)
([0.6945783895450593,0.7108587612777154,0.7439072986386418,0.49543755489989083,0.7261938069630497,0.3614206196479772,0.11310628607082207,0.10502518682698925,0.7392955035155259,0.4501259921163283,0.825551242769003,3.075701260076391e-2,0.6486738352892216,0.6848971259783821,0.3937539922254353,0.9789168563569359,0.9702080250640429,0.4618607875998044,0.6360691434743947,0.872469431862281,8.729129770356225e-2,0.5315264582855792,0.3767833788640944,0.9757519548245779,0.2640213370490182,0.6667444251138654,0.2937649074383776,5.0291183841219333e-2,0.3215315961357825,0.8964991376362591,0.6110406643127545,0.5328272913769749],3)
([0.6505437297611902,0.3089948465381698,0.5381536309487839,0.80522199875958,0.9530268154821185,0.37864444126984187,0.42181539230916887,0.6658747879462611,5.759699555889153e-2,0.43493546341674416,0.47069103795845313,0.21850017472251737,0.8998222918486746,0.4485108670217177,0.7322127876823487,0.6177275049117347,0.6554123271785355,3.1054335707536573e-2,0.7381373189793401,0.5118554613032821,0.6915660540324189,0.42269786189916814,0.35254285901671434,0.10754192723441625,0.4167923283154593,0.7471743037363853,0.31520272891956125,0.9462146122802849,0.2925554606046621,0.3712479866401289,0.1957752668444478,0.2475217513655854],2)
